"dataset","country","model","obs","samples","test_size","strategy","true","pred","pred_median","std","skewness","kurtosis","mse","mse_median","smape","smape_median","r2","r2_median"
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,1,"sa",1.41,1.32068762779236,1.3051450252533,0.106311841419178,-0.133363387959453,-0.940883746942687,0.00797669982935628,0.0109945657291319,6.54138329837797,7.72371079787328,-Inf,-Inf
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,2,"sa",1.58,1.25241626898448,1.24413651227951,0.121363642286546,-0.07716140985233,-1.13428171204693,0.0576439003277035,0.0618994240564517,14.8362138008102,15.7544635026928,-6.9783945090247,-7.56739433307288
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,3,"sa",1.656,1.18980999191602,1.19184362888336,0.13256524267193,-0.200785088729434,-0.82002525585067,0.110873641430916,0.113079994987023,20.8118945718584,21.3686558485831,-9.48263270945292,-9.69123408357014
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,4,"sa",1.853,1.19808971683184,1.21799004077911,0.132592156433086,-0.468642627172169,-0.380720968086277,0.190382100823036,0.185619408317695,26.3413205622975,26.3653394696061,-6.52537461965313,-6.3371161376532
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",30,5,"sa",1.841,1.24268398284912,1.28117746114731,0.142007503472007,-0.684167256077595,-0.522859071081763,0.223902091934287,0.211175781655651,28.8341113501274,28.2644780991023,-7.07692639331222,-6.61784416459789
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,1,"ro",1.41,1.31429627339045,1.32039713859558,0.104964379963855,-0.0289832438361627,-0.978191144231575,0.0091592032869551,0.0080286727718595,7.02594116097677,6.56335740598581,-Inf,-Inf
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,2,"ro",1.58,1.31669609149297,1.31320321559906,0.10632032991916,0.110029176686634,-1.06595879603178,0.0392440757610166,0.0396045984692706,12.6027715188851,12.5031804268425,-4.43170598768394,-4.48160532446651
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,3,"ro",1.656,1.5434931298097,1.54044127464294,0.107509058453424,-0.0870027232477531,-1.05964396709938,0.0303819824540169,0.0308543386482295,10.7461121325244,10.7456073988883,-1.87248762591554,-1.91714690135795
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,4,"ro",1.853,1.6378781636556,1.65503978729248,0.107164897056511,-0.338900687654681,-0.813564077649231,0.0343558379585595,0.0329378154399737,11.1407835320187,10.8807273207352,-0.358008709288159,-0.301957480599487
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,5,"ro",1.841,1.84590047597885,1.84598118066788,0.12283328929092,-0.0960765993987837,-1.3102792477812,0.0274894732998114,0.0263552147841482,8.96579317508143,8.75862260617481,0.00835918719927564,0.0492758327868853
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,1,"sa",1.41,1.31807298262914,1.3421858549118,0.109382881391843,-0.202912050890874,-1.17145046161339,0.00845057652270235,0.00459875827404286,6.73933710397047,4.92802075609598,-Inf,-Inf
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,2,"sa",1.58,1.25539408127467,1.25938868522644,0.11469698552793,0.165002767836296,-0.608973007807143,0.0569097894971095,0.0536951867174367,14.818021388336,13.7555717074893,-6.87678747364836,-6.43185975327842
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,3,"sa",1.656,1.18705008129279,1.18966472148895,0.150651971181762,-0.113920450754589,-0.888234157146672,0.11124453508324,0.108286321806283,20.8750851463364,20.0954273437471,-9.51769913174592,-9.23801260879641
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,4,"sa",1.853,1.17811671296755,1.18748581409454,0.158354924329809,-0.188515970510659,-0.743657045417291,0.197300264091359,0.191942024265063,26.788898826626,26.0157785488475,-6.79883399450502,-6.58703487147556
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",60,5,"sa",1.841,1.20535262127717,1.22670555114746,0.161062240813103,-0.339623671529845,-0.64153768655274,0.238649729288528,0.229025153390259,29.7774591964928,28.8224456673838,-7.60892491264907,-7.2617330198642
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,1,"ro",1.41,1.3191866464085,1.32039713859558,0.106542523913832,-0.00533235650890285,-1.02519688624694,0.0082470651905339,0.0080286727718595,6.65497566544242,6.56335740598581,-Inf,-Inf
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,2,"ro",1.58,1.3045822236273,1.29759633541107,0.102322654251685,0.157331703895305,-0.759787908030138,0.0420510083663076,0.0438902512725577,12.8754138414437,13.0955522165824,-4.82020877042319,-5.07477526263773
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,3,"ro",1.656,1.5357108036677,1.54273021221161,0.110170234970563,0.0225134280468612,-1.27142358457709,0.0328571691622949,0.0335368491235808,11.0961425518486,11.0910921457637,-2.10650603475769,-2.17076689335477
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,4,"ro",1.853,1.60634987884098,1.60802161693573,0.0957932078860132,-0.264071750347284,-1.06708671122235,0.0398519474386615,0.0401562388848817,11.8870848692481,11.857424179709,-0.575257508464084,-0.587285462334031
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,5,"ro",1.841,1.82633168299993,1.84113609790802,0.111562239288275,-0.0147122041058131,-1.34243101909494,0.0319245898556521,0.0321249948124335,9.66965688213857,9.48741781066141,-0.151630876572879,-0.158860179661539
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,1,"sa",1.41,1.32117184797923,1.30732393264771,0.101175448428771,0.118144354761507,-1.25498870551621,0.00789044059142544,0.010542374806933,6.50476476509492,7.55714591982778,-Inf,-Inf
"clima","china","chronos-zeroshot","amazon/chronos-t5-tiny",90,2,"sa",1.58,1.25047950744629,1.25067317485809,0.117351206119365,0.211220955574638,-0.715229163002172,0.0582370978021329,0.0594992662824905,14.8942434766421,15.4127958036873,-7.06049796569312,-7.23519256505058
